"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Maine","Aroostook","23","003","2020-01-22",33,"Good","Ozone","23-003-9991",4
"Maine","Aroostook","23","003","2020-01-23",34,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-01-24",40,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-01-25",36,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-01-26",31,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-01-27",33,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-01-28",35,"Good","Ozone","23-003-9991",4
"Maine","Aroostook","23","003","2020-01-29",36,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-01-30",46,"Good","PM2.5","23-003-1011",3
"Maine","Aroostook","23","003","2020-01-31",75,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-01",63,"Moderate","PM2.5","23-003-1011",3
"Maine","Aroostook","23","003","2020-02-02",42,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-03",52,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-04",36,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-05",32,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-06",49,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-07",32,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-08",33,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-09",59,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-10",47,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-11",57,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-12",36,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-13",36,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-14",35,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-15",50,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-16",34,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-17",35,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-18",42,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-19",36,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-20",46,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-21",53,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-22",41,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-23",53,"Moderate","PM2.5","23-003-1011",3
"Maine","Aroostook","23","003","2020-02-24",53,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-25",68,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-26",51,"Moderate","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-02-27",36,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-28",35,"Good","Ozone","23-003-9991",3
"Maine","Aroostook","23","003","2020-02-29",40,"Good","PM2.5","23-003-0014",3
"Maine","Aroostook","23","003","2020-03-01",54,"Moderate","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-02",47,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-03",27,"Good","PM2.5","23-003-1011",1
"Maine","Aroostook","23","003","2020-03-04",14,"Good","PM2.5","23-003-1011",1
"Maine","Aroostook","23","003","2020-03-05",9,"Good","PM2.5","23-003-1011",1
"Maine","Aroostook","23","003","2020-03-06",35,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-07",30,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-08",37,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-09",12,"Good","PM2.5","23-003-1011",2
"Maine","Aroostook","23","003","2020-03-10",17,"Good","PM2.5","23-003-1011",2
"Maine","Aroostook","23","003","2020-03-11",21,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-12",43,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-13",15,"Good","PM2.5","23-003-1011",2
"Maine","Aroostook","23","003","2020-03-14",17,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-15",13,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-16",25,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-17",10,"Good","PM2.5","23-003-1011",2
"Maine","Aroostook","23","003","2020-03-18",28,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-19",28,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-20",2,"Good","PM2.5","23-003-1011",2
"Maine","Aroostook","23","003","2020-03-21",22,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-22",34,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-23",28,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-24",24,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-25",35,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-26",22,"Good","PM2.5","23-003-0014",1
"Maine","Aroostook","23","003","2020-03-27",21,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-28",30,"Good","PM2.5","23-003-0014",1
"Maine","Aroostook","23","003","2020-03-29",28,"Good","PM2.5","23-003-0014",2
"Maine","Aroostook","23","003","2020-03-30",10,"Good","PM2.5","23-003-1011",2
"Maine","Aroostook","23","003","2020-03-31",21,"Good","PM2.5","23-003-1011",2
"Maine","Cumberland","23","005","2020-01-01",31,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-02",36,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-03",33,"Good","NO2","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-04",70,"Moderate","PM2.5","23-005-0015",3
"Maine","Cumberland","23","005","2020-01-05",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-06",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-07",40,"Good","PM2.5","23-005-0029",1
"Maine","Cumberland","23","005","2020-01-08",35,"Good","PM2.5","23-005-0029",1
"Maine","Cumberland","23","005","2020-01-09",37,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-10",52,"Moderate","PM2.5","23-005-0029",3
"Maine","Cumberland","23","005","2020-01-11",46,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-12",34,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-13",31,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-14",38,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-15",42,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-16",39,"Good","Ozone","23-005-2003",3
"Maine","Cumberland","23","005","2020-01-17",44,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-18",45,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-19",38,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-20",43,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-21",57,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-22",54,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-23",63,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-24",55,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-25",44,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-26",36,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-27",27,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-01-28",42,"Good","Ozone","23-005-2003",3
"Maine","Cumberland","23","005","2020-01-29",44,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-30",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-01-31",54,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-01",57,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-02",43,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-03",43,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-04",45,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-05",40,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-06",36,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-07",34,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-08",42,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-09",48,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-10",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-11",51,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-12",36,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-13",50,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-14",41,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-15",39,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-16",45,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-17",45,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-18",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-19",36,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-20",37,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-21",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-22",42,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-23",59,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-24",63,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-25",63,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-26",61,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-02-27",46,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-28",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-02-29",36,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-01",33,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-02",44,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-03",55,"Moderate","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-03-04",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-05",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-06",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-07",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-08",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-09",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-10",49,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-03-11",37,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-12",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-13",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-14",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-15",43,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-16",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-17",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-18",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-19",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-20",32,"Good","Ozone","23-005-0029",2
"Maine","Cumberland","23","005","2020-03-21",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-22",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-23",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-24",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-25",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-26",42,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-27",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-28",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-29",43,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-30",44,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-03-31",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-01",36,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-02",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-03",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-04",33,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-05",41,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-04-06",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-07",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-08",42,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-09",44,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-10",34,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-11",35,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-12",46,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-13",46,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-14",42,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-15",43,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-16",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-17",41,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-18",43,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-19",51,"Moderate","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-20",40,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-21",42,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-22",36,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-23",45,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-24",45,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-25",49,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-04-26",48,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-04-27",39,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-28",38,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-29",35,"Good","Ozone","23-005-2003",2
"Maine","Cumberland","23","005","2020-04-30",39,"Good","PM2.5","23-005-0029",2
"Maine","Cumberland","23","005","2020-05-01",1,"Good","CO","23-005-0029",1
"Maine","Hancock","23","009","2020-01-01",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-02",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-03",30,"Good","PM2.5","23-009-0103",1
"Maine","Hancock","23","009","2020-01-04",29,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-05",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-06",30,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-07",30,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-08",27,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-09",12,"Good","PM2.5","23-009-0103",1
"Maine","Hancock","23","009","2020-01-10",34,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-11",35,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-12",32,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-13",32,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-14",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-15",27,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-16",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-17",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-18",38,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-19",39,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-20",38,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-21",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-22",38,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-23",37,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-24",34,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-25",35,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-26",38,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-27",28,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-28",34,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-29",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-30",35,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-01-31",38,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-01",35,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-02",32,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-03",32,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-04",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-05",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-06",33,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-07",30,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-08",33,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-09",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-10",37,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-11",29,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-12",34,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-13",32,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-14",33,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-15",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-16",34,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-17",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-18",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-19",35,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-20",7,"Good","PM2.5","23-009-0103",1
"Maine","Hancock","23","009","2020-02-21",37,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-22",42,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-23",42,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-24",46,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-25",44,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-26",40,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-27",42,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-28",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-02-29",37,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-03-01",31,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-03-02",42,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-03-03",58,"Moderate","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-04",47,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-05",46,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-06",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-07",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-08",47,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-09",46,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-10",58,"Moderate","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-11",41,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-12",40,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-13",46,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-03-14",43,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-03-15",42,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-16",42,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-17",42,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-18",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-19",44,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-03-20",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-21",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-22",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-23",44,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-03-24",41,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-25",43,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-26",46,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-27",45,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-28",48,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-03-29",58,"Moderate","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-03-30",61,"Moderate","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-03-31",43,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-01",40,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-02",47,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-03",50,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-04",37,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-05",39,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-06",43,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-07",36,"Good","Ozone","23-009-0103",1
"Maine","Hancock","23","009","2020-04-08",43,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-09",47,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-10",41,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-11",38,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-12",50,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-13",51,"Moderate","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-14",44,"Good","Ozone","23-009-0102",1
"Maine","Hancock","23","009","2020-04-15",46,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-16",43,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-17",45,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-18",48,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-19",64,"Moderate","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-20",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-21",46,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-22",39,"Good","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-23",51,"Moderate","Ozone","23-009-0103",2
"Maine","Hancock","23","009","2020-04-24",50,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-25",64,"Moderate","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-26",61,"Moderate","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-27",44,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-28",39,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-29",39,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-04-30",39,"Good","Ozone","23-009-0102",2
"Maine","Hancock","23","009","2020-05-01",1,"Good","CO","23-009-0103",1
"Maine","Kennebec","23","011","2020-01-01",4,"Good","NO2","23-011-2005",1
"Maine","Kennebec","23","011","2020-01-02",22,"Good","NO2","23-011-2005",1
"Maine","Kennebec","23","011","2020-01-03",19,"Good","NO2","23-011-2005",1
"Maine","Kennebec","23","011","2020-01-04",17,"Good","PM10","23-011-0016",2
"Maine","Kennebec","23","011","2020-01-05",3,"Good","NO2","23-011-2005",1
"Maine","Kennebec","23","011","2020-01-10",25,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-01-16",5,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-01-22",33,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-01-28",0,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-02-03",24,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-02-09",12,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-02-15",18,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-02-21",20,"Good","PM10","23-011-0016",1
"Maine","Kennebec","23","011","2020-02-27",5,"Good","PM10","23-011-0016",1
"Maine","Oxford","23","017","2020-02-04",32,"Good","Ozone","23-017-3002",1
"Maine","Oxford","23","017","2020-02-05",32,"Good","Ozone","23-017-3002",1
"Maine","Oxford","23","017","2020-02-06",33,"Good","PM2.5","23-017-2011",2
