"id","state","county","population","area","annual_AQI","SO2","O3","PM2.5","PM10","NO2","NO","NOx","CO","incomePerCapita","hospitalExpenditure","healthExpenditure","density"
6029,"California","Kern",900202,8162.03,67,NA,0.05113009375,9.50449546153846,29.5522915833333,18.0649265,3.20846425,12.599388,0.2467285,NA,NA,NA,110.291434851379
6031,"California","Kings",152940,1391.58,56,NA,0.046611375,12.1805685,48.480543375,13.5182365,3.102482,11.508791,NA,NA,NA,NA,109.903850299659
6033,"California","Lake",64386,1329.59,31,NA,0.0355025,3.141667,8.015725,NA,NA,NA,NA,NA,NA,NA,48.425454463406
6035,"California","Lassen",30573,4720.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.47649350401749
6037,"California","Los Angeles",10039107,4752.32,71,0.5263146,0.0471450961538461,9.94715161111111,23.81197325,20.0817392,7.60488664285714,21.427675,0.340483392857143,NA,NA,NA,2112.46443842166
6039,"California","Madera",157327,2153.39,50,NA,0.04673425,9.554054,36.1270385,9.233617,1.019257,7.00928,NA,NA,NA,NA,73.0601516678354
6041,"California","Marin",258826,828.22,33,NA,0.033793,6.3829552,13.355932,12.431328,3.540016,11.535485,0.309004,NA,NA,NA,312.508753712782
6043,"California","Mariposa",17203,1462.89,47,NA,0.0525875,NA,20.3182595,NA,NA,NA,NA,NA,NA,NA,11.7595991496285
6045,"California","Mendocino",86749,3878.5,33,NA,0.03235625,5.6630964,12.333708,NA,NA,NA,NA,NA,NA,NA,22.3666365863091
6047,"California","Merced",277680,1972.02,48,NA,0.04594175,9.35084055555556,28.819672,10.5528775,1.096366,7.370647,NA,NA,NA,NA,140.809930933763
6049,"California","Modoc",8841,4203.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10318725289156
6051,"California","Mono",14444,3131.89,27,NA,NA,5.71283828571428,27.087684,NA,NA,NA,NA,NA,NA,NA,4.61191165717825
6053,"California","Monterey",434061,3771.11,37,NA,0.0368895833333333,4.70318578947368,19.358036,7.1288005,0.394728,4.437696,0.2367215,NA,NA,NA,115.101654420051
6055,"California","Napa",137744,788.34,35,NA,0.0376425,5.9313212,13.214286,8.294105,1.806104,6.664146,0.273216,NA,NA,NA,174.726640789507
6057,"California","Nevada",99755,974.54,44,NA,0.0484275,5.345437,NA,NA,NA,NA,NA,NA,NA,NA,102.361113961459
6059,"California","Orange",3175692,947.91,48,NA,0.0458753333333333,8.81734875,21.872551,19.8538601666667,9.69003233333333,24.426591,0.344985125,NA,NA,NA,3350.20413330379
6061,"California","Placer",398329,1500.24,48,NA,0.04496985,6.70177461538461,14.6099845,11.372109,2.023092,8.626667,NA,NA,NA,NA,265.510185037061
6063,"California","Plumas",18807,2613.75,25,NA,NA,10.296522,NA,NA,NA,NA,NA,NA,NA,NA,7.19540889526542
6065,"California","Riverside",2470546,7303.81,77,0.4611162,0.0512774,8.70812832857143,33.5243928205128,13.362463625,4.66732866666667,13.5085548,0.2655634,NA,NA,NA,338.254417899699
6067,"California","Sacramento",1552058,995.65,46,0.455803,0.0423195416666667,6.73777635483871,19.9978378333333,9.8708163,2.38433114285714,9.3048028,0.330833333333333,NA,NA,NA,1558.83894943002
6069,"California","San Benito",62808,1390.81,38,NA,0.04106725,4.9275156,16.8431505,NA,NA,NA,NA,NA,NA,NA,45.15929566224
6071,"California","San Bernardino",2180085,20106.39,80,1.33756838461538,0.0552830625,11.4850717692308,23.7672538235294,23.1381538125,12.9683716,33.4378076,0.2904645,NA,NA,NA,108.427470072947
6073,"California","San Diego",3338330,4525.92,64,0.0890258,0.0444240625,9.14635053846154,23.4479874,13.010725875,2.88717088888889,11.359174875,0.40032025,NA,NA,NA,737.602520592498
6075,"California","San Francisco",881549,231.89,36,NA,0.0328115,7.6784286,13.733333,14.61335,3.677392,13.333742,0.302789,NA,NA,NA,3801.58264694467
6077,"California","San Joaquin",762148,1426.37,45,NA,0.041327375,9.07298346666667,24.1534514,13.17035675,3.6011265,11.8663085,0.2597945,NA,NA,NA,534.32699790377
6079,"California","San Luis Obispo",283111,3615.73,46,0.0533402,0.0403675714285714,5.6476674,18.8061799285714,5.462822,1.309973,4.4859665,NA,NA,NA,NA,78.2998177408158
6081,"California","San Mateo",766573,741.07,35,NA,0.0340145,7.0167734,NA,14.2817825,4.557803,13.624096,0.3771285,NA,NA,NA,1034.41375308675
6083,"California","Santa Barbara",446499,3789.56,43,0.151554230769231,0.0377035,5.3321287,15.8442485714286,3.21171315384615,0.452463777777778,2.31179477777778,0.122631333333333,NA,NA,NA,117.823441243838
6085,"California","Santa Clara",1927852,1304.53,41,0.2425455,0.0385246875,7.53749247368421,18.258333,17.56606975,6.5098675,18.935956,0.44090775,NA,NA,NA,1477.813465386
6087,"California","Santa Cruz",273213,607.72,35,NA,0.036538,5.6200945,NA,NA,NA,NA,NA,NA,NA,NA,449.570525900086
6089,"California","Shasta",180080,3847.61,42,NA,0.040710625,6.628302,12.473301,NA,NA,NA,NA,NA,NA,NA,46.8030803537781
6091,"California","Sierra",3005,962.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12360321403698
6093,"California","Siskiyou",43539,6347.81,36,NA,0.036206,5.83005,NA,NA,NA,NA,NA,NA,NA,NA,6.85890094379006
6095,"California","Solano",447643,906.85,40,0.59010075,0.0376590833333333,8.722431,12.125,11.7719685,5.19975,12.834632,0.320094,NA,NA,NA,493.624083365496
6097,"California","Sonoma",494336,1768.35,34,NA,0.035014125,5.6848448,11.9925933333333,6.7426875,2.12912,5.989355,0.28803,NA,NA,NA,279.546469873046
6099,"California","Stanislaus",550660,1514.8,49,NA,0.04402775,8.98813492857143,27.9826663333333,13.900741,2.162424,10.820596,0.263166,NA,NA,NA,363.519936625297
6101,"California","Sutter",96971,608.86,44,NA,0.043887,8.450142,22.5401515,10.8207625,3.483258,9.977727,NA,NA,NA,NA,159.266498045528
6103,"California","Tehama",65084,2962.3,41,NA,0.046404875,5.4362594,14.15,NA,NA,NA,NA,NA,NA,NA,21.9707659588833
6105,"California","Trinity",12285,3207.79,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82973947795835
6107,"California","Tulare",466195,4839.41,66,NA,0.0531242,12.897345,45.8744725,15.339859,2.448383,12.01011,NA,NA,NA,NA,96.3330240669834
6109,"California","Tuolumne",54478,2274.52,43,NA,0.04754375,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.9514271142922
6111,"California","Ventura",846006,2208.36,46,NA,0.0457017,6.65570903333333,22.24518325,10.16808175,1.163884,7.534768,NA,NA,NA,NA,383.09243058197
6113,"California","Yolo",220500,1022.87,41,NA,0.042559,7.715094,18.450532,7.134504,0.80582,4.985271,NA,NA,NA,NA,215.569916020609
6115,"California","Yuba",78668,643.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.240696138606
8001,"Colorado","Adams",517421,1197.83,47,1.185672,0.041237,9.02635388888889,31.4475015,25.0660835,13.779826,30.469508,0.2923555,NA,NA,NA,431.965303924597
8003,"Colorado","Alamosa",16233,723.59,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4339750411144
8005,"Colorado","Arapahoe",656590,805.47,46,NA,0.049142125,6.016102,NA,NA,NA,NA,NA,NA,NA,NA,815.163817398538
8007,"Colorado","Archuleta",14029,1354.65,31,1.156053,0.04744725,NA,18.646724,4.141135,0.353758,2.693092,NA,NA,NA,NA,10.3561805632451
8009,"Colorado","Baca",3581,2557.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40033786425991
8011,"Colorado","Bent",5577,1541.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.61849148418491
8013,"Colorado","Boulder",326196,751.4,47,NA,0.0475395,6.87772807692308,21.5567393333333,NA,NA,NA,NA,NA,NA,NA,434.117647058824
8014,"Colorado","Broomfield",70465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Inf
8015,"Colorado","Chaffee",20356,1015.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0537893938349
8017,"Colorado","Cheyenne",1831,1781.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02778557395453
8019,"Colorado","Clear Creek",9700,396.47,46,NA,0.0518,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.4659116704921
8021,"Colorado","Conejos",8205,1290.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35558757232821
8023,"Colorado","Costilla",3887,1230.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15875015237089
8025,"Colorado","Crowley",6061,800.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.57265298982983
8027,"Colorado","Custer",5068,739.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.84911142644773
8029,"Colorado","Delta",31162,1148.61,41,NA,0.04499475,3.74435366666667,8.81705166666667,3.2594035,0.463179,2.284917,NA,NA,NA,NA,27.1301834391134
8031,"Colorado","Denver",727211,154.88,51,0.965937375,0.0417415,8.0762726097561,25.835692,30.21102525,21.52269025,48.0113663333333,0.382093666666667,NA,NA,NA,4695.31895661157
8033,"Colorado","Dolores",2055,1068.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92390510607224
8035,"Colorado","Douglas",351154,842.81,46,NA,0.049075,5.71859422222222,NA,NA,NA,NA,NA,NA,NA,NA,416.646693798128
8037,"Colorado","Eagle",55127,1691.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.5830875529733
8039,"Colorado","Elbert",26729,1851.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.4402245260696
8041,"Colorado","El Paso",720403,2129.71,45,1.4098345,0.0489185,4.9823308,17.084746,NA,NA,NA,0.351749,NA,NA,NA,338.26342553681
8043,"Colorado","Fremont",47839,1534.06,13,NA,NA,NA,14.78125,NA,NA,NA,NA,NA,NA,NA,31.1845690520579
8045,"Colorado","Garfield",60061,2956.08,44,NA,0.0451495833333333,3.47551866666667,8.859726,6.2367635,0.571769,4.348646,NA,NA,NA,NA,20.3177857162188
8047,"Colorado","Gilpin",6243,150.26,45,NA,0.04998075,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5479834952749
8049,"Colorado","Grand",15734,1869.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.41525378402952
8051,"Colorado","Gunnison",17462,3259.94,45,NA,0.05049525,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.35654030442278
8053,"Colorado","Hinsdale",820,1123.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.730043980698349
8055,"Colorado","Huerfano",6897,1593.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3285886428679
8057,"Colorado","Jackson",1392,1621.05,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.858702692699176
8059,"Colorado","Jefferson",582881,778.2,46,NA,0.0491871875,NA,NA,6.349434,0.737526,NA,NA,NA,NA,NA,749.011822153688
8061,"Colorado","Kiowa",1406,1785.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.787291348194437
8063,"Colorado","Kit Carson",7097,2161.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28304906763627
8065,"Colorado","Lake",8127,383.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1679212356419
8067,"Colorado","La Plata",56221,1700.03,44,NA,0.05043075,3.535953,13.3914815,5.5183925,0.719731666666667,4.24149666666667,0.1407,NA,NA,NA,33.0705928718905
8069,"Colorado","Larimer",356899,2634,48,NA,0.0475933125,5.9768526,NA,NA,-0.003487,NA,0.29888,NA,NA,NA,135.496962794229
8071,"Colorado","Las Animas",14506,4775.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.03743503624569
8073,"Colorado","Lincoln",5701,2586.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.20408573549425
8075,"Colorado","Logan",22409,1844.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.1460627872691
8077,"Colorado","Mesa",154210,3341.28,44,NA,0.04698525,4.9774222,15.541018,NA,NA,NA,0.264685,NA,NA,NA,46.1529713163817
8079,"Colorado","Mineral",769,877.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.876033811031874
8081,"Colorado","Moffat",13283,4751.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79570888257938
8083,"Colorado","Montezuma",26183,2040.08,46,NA,0.048481,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8343006156621
8085,"Colorado","Montrose",42758,2242.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.0653272157345
8087,"Colorado","Morgan",29068,1293.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.4641993245593
8089,"Colorado","Otero",18278,1269.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3942794591317
8091,"Colorado","Ouray",4952,542.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.13215062884963
8093,"Colorado","Park",18845,2210.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52398657511692
8095,"Colorado","Phillips",4265,687.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.20111082032045
8097,"Colorado","Pitkin",17767,973.28,10,NA,NA,NA,12.258929,NA,NA,NA,NA,NA,NA,NA,18.2547673845142
8099,"Colorado","Prowers",12172,1644.46,14,NA,NA,NA,17.609827,NA,NA,NA,NA,NA,NA,NA,7.40182187465794
8101,"Colorado","Pueblo",168424,2397.86,20,NA,NA,4.721053,17.931624,NA,NA,NA,NA,NA,NA,NA,70.2392967062297
8103,"Colorado","Rio Blanco",6324,3223.1,44,NA,0.04649475,7.9021564,NA,3.318569,0.1091115,1.7284075,NA,NA,NA,NA,1.96208619031367
8105,"Colorado","Rio Grande",11267,913.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3388783634313
8107,"Colorado","Routt",25638,2368.19,13,NA,NA,NA,16.632022,NA,NA,NA,NA,NA,NA,NA,10.8259894687504
8109,"Colorado","Saguache",6824,3170.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1523690568561
8111,"Colorado","San Juan",728,388.31,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87479075995983
8113,"Colorado","San Miguel",8179,1288.54,11,NA,NA,NA,14.044248,NA,NA,NA,NA,NA,NA,NA,6.3474940630481
8115,"Colorado","Sedgwick",2248,549.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.08994978531402
8117,"Colorado","Summit",31011,619.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0750859855641
8119,"Colorado","Teller",25388,558.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.4176282223296
8121,"Colorado","Washington",4908,2524.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94430909285383
8123,"Colorado","Weld",324492,4021.76,45,NA,0.0416345,8.27613044444444,NA,NA,NA,NA,0.2197665,NA,NA,NA,80.6840786123488
8125,"Colorado","Yuma",10019,2369.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.22881792319835
9001,"Connecticut","Fairfield",943332,837.01,43,0.2980022,0.048031625,7.08747833333333,14.0799545,14.093249,NA,NA,0.322218,NA,NA,NA,1127.02596145805
9003,"Connecticut","Hartford",891720,750.61,39,NA,0.0447935,6.57018016666667,12.4469938,15.03333675,NA,NA,0.3192015,NA,NA,NA,1187.99376507108
9005,"Connecticut","Litchfield",180333,944.63,37,0.148489,0.0415035,4.470977,8.9595765,NA,0.329893,NA,0.1516425,NA,NA,NA,190.903316642495
9007,"Connecticut","Middlesex",162436,439.07,41,NA,0.04601525,NA,NA,NA,NA,NA,NA,NA,NA,NA,369.954676930786
9009,"Connecticut","New Haven",854757,862.06,41,0.2299058,0.044139125,7.09821281481481,13.924549875,18.098262,5.85315,NA,0.245354,NA,NA,NA,991.528431895692
9011,"Connecticut","New London",265206,771.71,37,NA,0.0461485,5.855398,11.44165,NA,NA,NA,NA,NA,NA,NA,343.660183229451
9013,"Connecticut","Tolland",150721,417.03,42,NA,0.04535825,NA,NA,NA,NA,NA,NA,NA,NA,NA,361.41524590557
9015,"Connecticut","Windham",116782,521.51,36,NA,0.04355,NA,NA,NA,NA,NA,NA,NA,NA,NA,223.930509482081
10001,"Delaware","Kent",180786,800.14,42,NA,0.0467015,6.99915755555556,NA,NA,NA,NA,NA,29578,0,2483,225.942959982003
10003,"Delaware","New Castle",558753,493.53,43,0.503025375,0.04428475,7.57569505714286,NA,15.9086275,4.582655,15.286709,0.249694,45755,0,7385,1132.15609993313
10005,"Delaware","Sussex",234225,1195.7,42,0.162102,0.04471125,7.6172656,NA,NA,NA,NA,NA,32647,0,5640,195.889437149787
11001,"District of Columbia","District of Columbia",705749,68.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,62484,176920,377946,10324.0052662376
12001,"Florida","Alachua",269043,969.18,35,NA,0.0380605,6.7695545,NA,NA,NA,NA,NA,32968,0,5826,277.598588497493
12003,"Florida","Baker",29210,588.92,33,NA,0.03792025,NA,NA,NA,NA,NA,NA,25292,936,722,49.5992664538477
12005,"Florida","Bay",174705,1033.35,38,NA,0.03971125,NA,NA,NA,NA,NA,NA,33106,134480,4474,169.066627957614
12007,"Florida","Bradford",28201,300.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,23922,0,942,93.9845364260481
12009,"Florida","Brevard",601942,1557.25,36,NA,0.036475875,6.30686244444444,15.597597,NA,NA,NA,NA,35213,110370,12344,386.541659977524
12011,"Florida","Broward",1952778,1319.74,40,0.9220056,0.03538075,6.79154316666667,14.71272325,15.20511925,8.49856633333333,22.414553,0.324886,41169,1348877,99271,1479.66872262718
12013,"Florida","Calhoun",14105,574.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,20557,0,36,24.5569135415579
12015,"Florida","Charlotte",188910,859.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,34978,518,3388,219.846848524346
12017,"Florida","Citrus",149657,773.24,30,1.1657592,NA,NA,NA,NA,NA,NA,NA,28883,1424,4803,193.545341679168
12019,"Florida","Clay",219252,643.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,32364,0,264,340.59621269787
12021,"Florida","Collier",384902,2305.09,34,NA,0.03792325,NA,NA,NA,NA,NA,NA,63276,0,7407,166.979163503377
12023,"Florida","Columbia",71686,801.12,38,NA,0.0392145,NA,NA,NA,NA,NA,NA,23916,1332,2101,89.4822248851608
12027,"Florida","DeSoto",38001,639.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,21100,54,25,59.4183410210304
12029,"Florida","Dixie",16826,863.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,20055,0,872,19.4810758240613
12031,"Florida","Duval",957755,918.28,43,1.0242449,0.0393880833333333,7.26772740909091,18.7181381666667,13.06085225,4.620394,13.2118325,0.435497,38462,23776,21967,1042.9879775232
12033,"Florida","Escambia",318316,893.94,40,0.854547,0.040581,8.34841746153846,NA,NA,NA,NA,NA,31468,0,15086,356.082063673177
12035,"Florida","Flagler",115081,570.79,34,NA,0.03769825,NA,NA,NA,NA,NA,NA,30973,0,2892,201.617057061266
12037,"Florida","Franklin",12125,1026.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,26650,70,331,11.8125578449998
12039,"Florida","Gadsden",45660,528.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,25937,91,1934,86.3938241471306
12041,"Florida","Gilchrist",18582,355.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,26064,0,803,52.2715125601283
12043,"Florida","Glades",13811,986.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,21557,0,1304,14.0044007746986
12045,"Florida","Gulf",13639,755.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,23233,0,95,18.0462568472307
12047,"Florida","Hamilton",14428,519.35,31,0.6608592,NA,NA,NA,NA,NA,NA,NA,17142,88,384,27.7808799460865
12049,"Florida","Hardee",26937,638.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,20388,536,858,42.1958707979573
12051,"Florida","Hendry",42022,1189.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,24319,13540,2014,35.3158695341586
12053,"Florida","Hernando",193920,589.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,28064,0,4386,329.168929929386
12055,"Florida","Highlands",106221,1106.36,36,NA,0.039496,NA,NA,NA,NA,NA,NA,25717,98,4682,96.0094363498319
12057,"Florida","Hillsborough",1471968,1266.36,42,1.0097023,0.0393704375,7.49549566666667,16.4638141666667,14.466827,2.6581115,14.628898,0.22825525,36616,0,22176,1162.36141381598
12059,"Florida","Holmes",19617,488.75,40,NA,0.039731,NA,NA,NA,NA,NA,NA,23710,6695,57,40.137084398977
12061,"Florida","Indian River",159923,616.97,36,NA,0.0398505,NA,NA,NA,NA,NA,NA,59419,4851,1752,259.207092727361
12063,"Florida","Jackson",46414,954.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,23007,39984,1542,48.6178470047241
12065,"Florida","Jefferson",14246,636.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,26781,0,695,22.3754476346045
12067,"Florida","Lafayette",8422,547.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,17196,0,609,15.3697350171545
12069,"Florida","Lake",367118,1156.51,35,NA,0.04069875,NA,NA,NA,NA,NA,NA,30460,45060,6319,317.436079238398
12071,"Florida","Lee",770577,1212,36,NA,0.03914025,7.3862392,15.0288885,NA,NA,NA,NA,41954,464336,18209,635.789603960396
12073,"Florida","Leon",293582,701.83,38,NA,0.037686,7.672917,NA,NA,NA,NA,NA,34332,0,1345,418.309277175384
12075,"Florida","Levy",41503,1412.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,24417,0,1915,29.3845271557126
12077,"Florida","Liberty",8354,843.22,33,NA,0.03717975,NA,NA,NA,NA,NA,NA,22831,0,56,9.90726026422523
12079,"Florida","Madison",18493,715.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,21293,38,1144,25.83218092165
12081,"Florida","Manatee",403253,892.84,36,0.8537324,0.0382445833333333,NA,NA,NA,NA,NA,NA,39631,0,10614,451.652031719009
12083,"Florida","Marion",365579,1663.1,38,NA,0.0380655,NA,NA,NA,NA,NA,NA,30322,0,2806,219.817810113643
12085,"Florida","Martin",161000,752.86,35,NA,0.03733825,NA,NA,NA,NA,NA,NA,61868,0,2874,213.851180830433
12086,"Florida","Miami-Dade",2716940,2429.59,38,0.2290726,0.03465825,6.92177717647059,20.760044,12.128197,4.56713966666667,11.7239046666667,0.1371425,36081,1047187,65082,1118.27098399318
12087,"Florida","Monroe",74228,3737.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,61216,664,10817,19.8607595614087
12089,"Florida","Nassau",88625,725.9,28,2.329039,NA,NA,NA,NA,NA,NA,NA,43434,0,5982,122.089819534371
12091,"Florida","Okaloosa",210738,1082.09,36,NA,0.039236,NA,15.242617,NA,NA,NA,NA,39158,0,7924,194.750898723766
12093,"Florida","Okeechobee",42168,891.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,23784,0,587,47.2746025695643
12095,"Florida","Orange",1393452,1004.31,36,0.390964,0.037409875,6.5434058,12.330063,7.013983,0.518896,4.528755,0.253682,35303,85376,19803,1387.47199569854
12097,"Florida","Osceola",375751,1506.49,34,NA,0.0394825,NA,NA,NA,NA,NA,NA,23797,0,2560,249.421502963843
12099,"Florida","Palm Beach",1496770,2386.53,35,NA,0.036235375,6.33549755555556,13.7768315,1.609091,-2.063636,-0.50303,NA,59147,114537,18751,627.174181761805
12101,"Florida","Pasco",553947,868.02,36,NA,0.03879675,NA,NA,NA,NA,NA,NA,27628,0,10431,638.173083569503
12103,"Florida","Pinellas",974996,607.75,40,0.9631857,0.0385615,6.93973571428571,17.121569,9.24810125,0.735018,4.243218,0.23848175,42546,0,48763,1604.27149321267
12105,"Florida","Polk",724777,2010.19,36,1.310502,0.038053125,7.7521506,16.192291,NA,NA,NA,NA,31329,0,16891,360.551490157647
12107,"Florida","Putnam",74521,827.22,17,0.7543974,NA,NA,19.9548185,NA,NA,NA,NA,23914,0,3039,90.0860714199367
12109,"Florida","St. Johns",264672,821.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,50179,0,10006,322.193141563295
12111,"Florida","St. Lucie",328297,688.13,34,NA,0.03724375,NA,NA,NA,NA,NA,NA,28056,0,2977,477.085725081017
12113,"Florida","Santa Rosa",184313,1155.31,39,NA,0.040399,NA,NA,NA,NA,NA,NA,31145,0,3694,159.535535916767
12115,"Florida","Sarasota",433742,725.27,37,NA,0.0366496666666667,6.8372116,16.776034,4.095853,0.476327,2.701242,NA,55559,353592,5171,598.042108456161
12117,"Florida","Seminole",471826,344.9,37,NA,0.03970975,6.33987622222222,14.7718445,NA,NA,NA,NA,42223,0,3425,1368.00811829516
12119,"Florida","Sumter",132420,580.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,26481,0,65,228.17265443267
12121,"Florida","Suwannee",44417,691.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,24929,107,214,64.1919819637541
12123,"Florida","Taylor",21569,1232.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,24062,0,867,17.5065946998904
12125,"Florida","Union",15237,249.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,17297,0,772,61.0163382988948
12127,"Florida","Volusia",553284,1432.51,37,NA,0.03862725,7.5048804,16.8525885,NA,NA,NA,NA,30374,315449,10398,386.233952991602
12129,"Florida","Wakulla",33739,735.78,35,0.497897,0.03789175,NA,NA,NA,0.086583,NA,0.1104275,25789,0,1834,45.8547391883443
12131,"Florida","Walton",74071,1238.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,28235,0,4686,59.8248972240395
12133,"Florida","Washington",25473,615.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,22874,12406,0,41.3630163678878
13001,"Georgia","Appling",18386,512.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,22485,19559,955,35.8996387777018
13003,"Georgia","Atkinson",8165,344.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,20143,0,151,23.7271881901662
13005,"Georgia","Bacon",11164,285.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,21727,20684,285,39.0431559068336
13007,"Georgia","Baker",3038,349.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,21761,0,194,8.70013459721069
13009,"Georgia","Baldwin",44890,267.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,25219,53322,15571,167.800538277512
13011,"Georgia","Banks",19234,233.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,28927,0,242,82.2387549170515
13013,"Georgia","Barrow",83240,162.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,26222,0,2145,511.145225667792
13015,"Georgia","Bartow",107738,470.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,28443,0,2953,228.956987419245
13017,"Georgia","Ben Hill",16700,254.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,24455,15534,361,65.7376791056527
13019,"Georgia","Berrien",19397,457.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,25214,0,783,42.3691050872633
13021,"Georgia","Bibb",153159,255.17,38,0.27804375,0.043921,8.43081182352941,NA,NA,NA,NA,NA,32701,383943,31319,600.223380491437
